일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보,번호판밝기,전기차,전기차2,번호판밝기2
,"41두6274","20180914210854368","C:\Img\2018\09\14\210854368S_6274.jpg","01","71",,"17(17)",,"1","416274","(457, 440), W:239, H:63","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","138(041/175)",,,"136(042/174)"
,"55너0317","20180914211438189","C:\Img\2018\09\14\211438189S_0317.jpg","01","56",,"18(18)",,"1","550317","(529, 448), W:255, H:67","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","151(045/193)",,,"162(049/207)"
,"67너1004","20180914212128528","C:\Img\2018\09\14\212128528S_1004.jpg","01","109",,"19(19)",,"1","671004","(561, 476), W:255, H:71","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","143(044/184)",,,"155(047/196)"
,"58모1236","20180914212525157","C:\Img\2018\09\14\212525157S_1236.jpg","01","69",,"18(18)",,"1","581236","(543, 450), W:261, H:69","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","153(046/206)",,,"162(048/215)"
,"18머2973","20180914212735251","C:\Img\2018\09\14\212735251S_2973.jpg","01","63",,"18(17)",,"1","182973","(583, 422), W:253, H:63","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","150(043/204)",,,"156(045/212)"
,"14고0289","20180914213035338","C:\Img\2018\09\14\213035338S_0289.jpg","01","53",,"18(18)",,"1","140289","(555, 430), W:247, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","150(046/197)",,,"155(047/202)"
,"54서8346","20180914213707181","C:\Img\2018\09\14\213707181S_8346.jpg","01","57",,"18(18)",,"1","548346","(475, 380), W:261, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","143(043/197)",,,"144(043/200)"
,"53조1378","20180914214547714","C:\Img\2018\09\14\214547714S_1378.jpg","01","56",,"18(18)",,"1","531378","(533, 460), W:257, H:67","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","158(048/202)",,,"169(049/217)"
,"47수7911","20180914214755729","C:\Img\2018\09\14\214755729S_7911.jpg","01","69",,"18(18)",,"1","477911","(469, 452), W:245, H:67","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","153(044/191)",,,"154(045/193)"
,"15구4156","20180914222256907","C:\Img\2018\09\14\222256907S_4156.jpg","01","98",,"19(19)",,"1","154156","(533, 484), W:251, H:69","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","153(047/194)",,,"165(048/208)"
,"10가0474","20180914223742075","C:\Img\2018\09\14\223742075S_0474.jpg","01","82",,"18(18)",,"1","100474","(487, 456), W:251, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","145(043/192)",,,"147(043/192)"
,"38부2729","20180914225156511","C:\Img\2018\09\14\225156511S_2729.jpg","01","45",,"17(17)",,"1","382729","(577, 486), W:249, H:69","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","132(042/172)",,,"143(044/183)"
,"11루9437","20180914234604179","C:\Img\2018\09\14\234604179S_9437.jpg","01","84",,"19(19)",,"1","119437","(453, 468), W:239, H:67","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","137(042/173)",,,"137(042/171)"
,"27무5459","20180915002207378","C:\Img\2018\09\15\002207378S_5459.jpg","01","60",,"18(18)",,"1","275459","(643, 454), W:251, H:67","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","135(041/176)",,,"146(043/189)"
,"85저9424","20180915005359104","C:\Img\2018\09\15\005359104S_9424.jpg","01","74",,"18(18)",,"1","859424","(653, 352), W:275, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","136(040/186)",,,"145(042/198)"
,"88저9462","20180915052402267","C:\Img\2018\09\15\052402267S_9462.jpg","01","61",,"17(17)",,"1","889462","(613, 416), W:189, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","129(046/175)",,,"133(047/180)"
,"45우8912","20180915065221497","C:\Img\2018\09\15\065221497S_8912.jpg","01","51",,"18(18)",,"1","458912","(495, 372), W:257, H:67","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","146(042/198)",,,"152(042/204)"
,"31수7901","20180915075024524","C:\Img\2018\09\15\075024524S_7901.jpg","01","96",,"21(18)",,"1","317901","(635, 394), W:249, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","164(049/209)",,,"114(037/145)"
,"53구2665","20180915080658730","C:\Img\2018\09\15\080658730S_2665.jpg","01","63",,"22(22)",,"1","532665","(501, 434), W:251, H:67","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","153(045/202)",,,"157(045/209)"
,"39두8864","20180915090516257","C:\Img\2018\09\15\090516257S_8864.jpg","01","73",,"23(23)",,"1","398864","(565, 506), W:265, H:69","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","148(044/202)",,,"163(046/217)"
,"30저8503","20180915093250620","C:\Img\2018\09\15\093250620S_8503.jpg","01","136",,"27(27)",,"1","308503","(627, 422), W:259, H:67","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","168(052/231)",,,"173(053/237)"
,"38부2729","20180915093350218","C:\Img\2018\09\15\093350218S_2729.jpg","01","75",,"25(21)",,"1","382729","(643, 440), W:237, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","147(049/191)",,,"106(035/134)"
,"38거4230","20180915093731621","C:\Img\2018\09\15\093731621S_4230.jpg","01","66",,"25(24)",,"1","384230","(681, 400), W:265, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","173(049/242)",,,"177(049/244)"
,"62조0637","20180915094232194","C:\Img\2018\09\15\094232194S_0637.jpg","01","96",,"30(23)",,"1","620637","(583, 414), W:249, H:67","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","190(056/243)",,,"133(043/169)"
,"84노4289","20180915094613191","C:\Img\2018\09\15\094613191S_4289.jpg","01","62",,"33(33)",,"1","844289","(581, 366), W:279, H:71","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","197(062/249)",,,"201(062/250)"
,"41버4559","20180915100949465","C:\Img\2018\09\15\100949465S_4559.jpg","01","116",,"33(26)",,"1","414559","(483, 424), W:237, H:61","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","177(059/233)",,,"119(043/154)"
,"64고9248","20180915101144637","C:\Img\2018\09\15\101144637S_9248.jpg","01","79",,"34(33)",,"1","649248","(635, 398), W:257, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","191(058/248)",,,"191(058/248)"
,"18누5226","20180915102425978","C:\Img\2018\09\15\102425978S_5226.jpg","01","85",,"31(24)",,"1","185226","(599, 390), W:247, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","183(054/238)",,,"128(041/165)"
,"47루7317","20180915104210843","C:\Img\2018\09\15\104210843S_7317.jpg","01","151",,"46(45)",,"1","477317","(641, 400), W:251, H:63","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","206(072/250)",,,"207(074/250)"
,"95우3311","20180915104810624","C:\Img\2018\09\15\104810624S_3311.jpg","01","85",,"48(36)",,"1","953311","(731, 358), W:201, H:67","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","196(073/250)",,,"182(060/243)"
,"55보4465","20180915105629091","C:\Img\2018\09\15\105629091S_4465.jpg","01","111",,"51(30)",,"1","554465","(651, 412), W:253, H:67","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","196(068/250)",,,"124(043/159)"
,"67너1004","20180915110342454","C:\Img\2018\09\15\110342454S_1004.jpg","01","110",,"64(46)",,"1","671004","(637, 442), W:247, H:67","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","208(077/250)",,,"192(064/239)"
,"울산32루7646","20180915110744000","C:\Img\2018\09\15\110744000S_7646.jpg","01","82",,"68(38)",,"1","327646","(746, 426), W:184, H:95","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","140(102/242)",,,"080(057/150)"
,"09더7147","20180915111021131","C:\Img\2018\09\15\111021131S_7147.jpg","01","74",,"66(47)",,"1","097147","(601, 381), W:195, H:102","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","124(076/243)",,,"104(057/238)"
,"07소3509","20180915111138425","C:\Img\2018\09\15\111138425S_3509.jpg","01","86",,"64(36)",,"1","073509","(555, 427), W:183, H:96","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","128(076/243)",,,"073(043/147)"
,"66마0377","20180915111342424","C:\Img\2018\09\15\111342424S_0377.jpg","01","81",,"61(44)",,"1","660377","(559, 406), W:249, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","202(075/250)",,,"188(063/244)"
,"54거8891","20180915111426621","C:\Img\2018\09\15\111426621S_8891.jpg","01","111",,"58(33)",,"1","548891","(545, 400), W:241, H:65","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","190(063/249)",,,"125(042/170)"
,"87무7409","20180915111731330","C:\Img\2018\09\15\111731330S_7409.jpg","01","145",,"58(33)",,"1","877409","(589, 354), W:195, H:65","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","195(071/248)",,,"132(046/178)"
,"69마9245","20180915111909377","C:\Img\2018\09\15\111909377S_9245.jpg","01","149",,"68(38)",,"1","699245","(587, 436), W:253, H:65","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","201(075/250)",,,"141(050/182)"
,"07소3509","20180915111912731","C:\Img\2018\09\15\111912731S_3509.jpg","01","77",,"68(38)",,"1","073509","(663, 439), W:187, H:96","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","132(080/244)",,,"080(046/164)"
,"13러7782","20180915112126171","C:\Img\2018\09\15\112126171S_7782.jpg","01","127",,"71(51)",,"1","137782","(639, 422), W:249, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","201(078/250)",,,"187(065/247)"
,"54거5974","20180915112650926","C:\Img\2018\09\15\112650926S_5974.jpg","01","124",,"79(44)",,"1","545974","(639, 424), W:249, H:67","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","208(081/250)",,,"157(054/201)"
,"66마0377","20180915114857828","C:\Img\2018\09\15\114857828S_0377.jpg","01","107",,"97(51)",,"1","660377","(637, 404), W:259, H:65","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","206(082/251)",,,"165(055/211)"
,"02어2355","20180915114923340","C:\Img\2018\09\15\114923340S_2355.jpg","01","146",,"98(52)",,"1","022355","(595, 478), W:247, H:71","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","200(073/250)",,,"136(046/177)"
,"05마0145","20180915115101137","C:\Img\2018\09\15\115101137S_0145.jpg","01","158",,"108(56)",,"1","050145","(567, 432), W:247, H:63","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","194(078/249)",,,"141(051/192)"
,"66마0377","20180915115936229","C:\Img\2018\09\15\115936229S_0377.jpg","01","134",,"99(52)",,"1","660377","(635, 390), W:263, H:65","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","205(083/251)",,,"173(057/224)"
,"45거9737","20180915122519658","C:\Img\2018\09\15\122519658S_9737.jpg","01","98",,"97(49)",,"1","459737","(581, 418), W:249, H:65","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","205(071/250)",,,"138(045/172)"
,"55구6039","20180915122623230","C:\Img\2018\09\15\122623230S_6039.jpg","01","125",,"100(53)",,"1","556039","(585, 420), W:251, H:65","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","207(085/251)",,,"150(054/195)"
,"66마0377","20180915122627701","C:\Img\2018\09\15\122627701S_0377.jpg","01","73",,"101(53)",,"1","660377","(607, 394), W:255, H:63","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","204(080/250)",,,"159(055/206)"
,"69마9203","20180915123532629","C:\Img\2018\09\15\123532629S_9203.jpg","01","122",,"75(42)",,"1","699203","(609, 386), W:239, H:63","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","197(071/249)",,,"118(044/151)"
,"35마6635","20180915124943653","C:\Img\2018\09\15\124943653S_6635.jpg","01","72",,"83(58)",,"1","356635","(635, 394), W:253, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","198(076/249)",,,"171(062/222)"
,"91너0854","20180915125204264","C:\Img\2018\09\15\125204264S_0854.jpg","01","223",,"77(54)",,"1","910854","(631, 364), W:261, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","190(063/249)",,,"159(050/214)"
,"55보4465","20180915125210088","C:\Img\2018\09\15\125210088S_4465.jpg","01","113",,"73(52)",,"1","554465","(599, 410), W:249, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","193(067/249)",,,"162(053/212)"
,"15가7765","20180915125348900","C:\Img\2018\09\15\125348900S_7765.jpg","01","264",,"78(55)",,"1","157765","(695, 378), W:249, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","201(069/250)",,,"178(056/227)"
,"10수5305","20180915125455259","C:\Img\2018\09\15\125455259S_5305.jpg","01","166",,"69(49)",,"1","105305","(591, 320), W:253, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","192(067/249)",,,"158(052/212)"
,"92버4774","20180915130005843","C:\Img\2018\09\15\130005843S_4774.jpg","01","150",,"65(46)",,"1","924774","(563, 310), W:261, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","193(062/249)",,,"150(048/197)"
,"10가0129","20180915130847459","C:\Img\2018\09\15\130847459S_0129.jpg","01","112",,"49(36)",,"1","100129","(557, 370), W:249, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","191(057/245)",,,"138(042/175)"
,"13우7707","20180915130919103","C:\Img\2018\09\15\130919103S_7707.jpg","01","77",,"51(37)",,"1","137707","(659, 416), W:255, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","195(060/246)",,,"134(044/170)"
,"45우8912","20180915131402268","C:\Img\2018\09\15\131402268S_8912.jpg","01","82",,"48(35)",,"1","458912","(529, 360), W:251, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","182(053/242)",,,"127(039/170)"
,"울산33너1354","20180915131807327","C:\Img\2018\09\15\131807327S_1354.jpg","01","79",,"52(38)",,"1","331354","(578, 326), W:188, H:105","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","086(050/214)",,,"063(037/149)"
,"10우1143","20180915131855169","C:\Img\2018\09\15\131855169S_1143.jpg","01","77",,"51(51)",,"1","101143","(651, 436), W:255, H:63","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","188(060/236)",,,"193(061/241)"
,"54도1416","20180915133518037","C:\Img\2018\09\15\133518037S_1416.jpg","01","103",,"61(43)",,"1","541416","(555, 428), W:255, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","192(057/248)",,,"140(043/181)"
,"XXXX1176","20180915134110692","C:\Img\2018\09\15\134110692S_1176.jpg","01","401",,"58(42)","1","1","1176","(235, 280), W:295, H:109","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","102(058/212)",,,
,"05마0145","20180915134440817","C:\Img\2018\09\15\134440817S_0145.jpg","01","103",,"58(57)",,"1","050145","(575, 406), W:251, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","177(058/245)",,,"179(058/246)"
,"15오0169","20180915135720981","C:\Img\2018\09\15\135720981S_0169.jpg","01","165",,"60(34)",,"1","150169","(651, 418), W:261, H:65","GigE 631164 / 1/2000S / Gain 90 /FR 52.0","199(062/249)",,,"113(037/140)"
,"37소0957","20180915135730236","C:\Img\2018\09\15\135730236S_0957.jpg","01","81",,"59(43)",,"1","370957","(709, 420), W:249, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","190(062/246)",,,"140(047/179)"
,"22조5455","20180915135734267","C:\Img\2018\09\15\135734267S_5455.jpg","01","127",,"58(41)",,"1","225455","(575, 398), W:249, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","181(055/245)",,,"131(041/176)"
,"67조4812","20180915140007228","C:\Img\2018\09\15\140007228S_4812.jpg","01","109",,"62(44)",,"1","674812","(587, 400), W:257, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","194(063/249)",,,"149(049/190)"
,"35주3032","20180915140023915","C:\Img\2018\09\15\140023915S_3032.jpg","01","95",,"63(44)",,"1","353032","(637, 398), W:267, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","188(062/249)",,,"151(049/206)"
,"16무9688","20180915140131817","C:\Img\2018\09\15\140131817S_9688.jpg","01","73",,"64(46)",,"1","169688","(565, 402), W:247, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","189(059/248)",,,"139(046/188)"
,"68마5425","20180915141152658","C:\Img\2018\09\15\141152658S_5425.jpg","01","110",,"62(45)",,"1","685425","(623, 412), W:249, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","188(065/246)",,,"137(049/180)"
,"48머2509","20180915141505165","C:\Img\2018\09\15\141505165S_2509.jpg","01","133",,"59(43)",,"1","482509","(477, 404), W:229, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","172(061/229)",,,"115(044/151)"
,"64거2999","20180915142030713","C:\Img\2018\09\15\142030713S_2999.jpg","01","208",,"55(54)",,"1","642999","(577, 426), W:255, H:63","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","192(060/248)",,,"197(061/248)"
,"68거5581","20180915144843296","C:\Img\2018\09\15\144843296S_5581.jpg","01","85",,"53(38)",,"1","685581","(659, 390), W:259, H:67","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","188(060/246)",,,"135(045/178)"
,"24구2585","20180915145936370","C:\Img\2018\09\15\145936370S_2585.jpg","01","67",,"57(41)",,"1","242585","(639, 412), W:261, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","175(054/238)",,,"122(039/163)"
,"20모7185","20180915150227713","C:\Img\2018\09\15\150227713S_7185.jpg","01","124",,"61(59)",,"1","207185","(577, 382), W:259, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","186(060/249)",,,"188(059/249)"
,"51더7518","20180915150520354","C:\Img\2018\09\15\150520354S_7518.jpg","01","105",,"68(48)",,"1","517518","(565, 386), W:249, H:61","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","195(063/246)",,,"143(048/178)"
,"24조0277","20180915150653602","C:\Img\2018\09\15\150653602S_0277.jpg","01","146",,"74(52)",,"1","240277","(473, 404), W:237, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","190(064/241)",,,"128(046/162)"
,"울산32루7646","20180915151111750","C:\Img\2018\09\15\151111750S_7646.jpg","01","69",,"77(77)",,"1","327646","(662, 409), W:190, H:102","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","118(080/231)",,,"122(083/235)"
,"82우7957","20180915151906948","C:\Img\2018\09\15\151906948S_7957.jpg","01","115",,"63(45)",,"1","827957","(621, 320), W:257, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","191(060/249)",,,"144(045/191)"
,"68노1533","20180915152809396","C:\Img\2018\09\15\152809396S_1533.jpg","01","112",,"52(38)",,"1","681533","(697, 404), W:199, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","188(061/248)",,,"147(049/196)"
,"울산12바5271","20180915153527152","C:\Img\2018\09\15\153527152S_5271.jpg","01","109",,"56(40)",,"1","125271","(587, 388), W:269, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","164(050/225)",,,"114(038/155)"
,"57버0987","20180915155038267","C:\Img\2018\09\15\155038267S_0987.jpg","01","49",,"55(55)",,"1","570987","(579, 412), W:265, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","188(058/247)",,,"187(060/247)"
,"33버9538","20180915161154407","C:\Img\2018\09\15\161154407S_9538.jpg","01","105",,"53(38)",,"1","339538","(667, 418), W:267, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","181(054/246)",,,"134(041/183)"
,"29오4239","20180915162045528","C:\Img\2018\09\15\162045528S_4239.jpg","01","91",,"64(45)",,"1","294239","(589, 426), W:255, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","194(066/249)",,,"156(052/199)"
,"40노6205","20180915162054474","C:\Img\2018\09\15\162054474S_6205.jpg","01","97",,"65(46)",,"1","406205","(697, 400), W:259, H:61","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","187(061/248)",,,"157(049/204)"
,"66버5942","20180915162115401","C:\Img\2018\09\15\162115401S_5942.jpg","01","133",,"65(47)",,"1","665942","(589, 434), W:241, H:59","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","180(061/240)",,,"126(044/167)"
,"38부2729","20180915162233735","C:\Img\2018\09\15\162233735S_2729.jpg","01","117",,"63(62)",,"1","382729","(659, 406), W:243, H:61","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","184(060/242)",,,"189(059/245)"
,"31거3480","20180915162253684","C:\Img\2018\09\15\162253684S_3480.jpg","01","104",,"64(46)",,"1","313480","(669, 446), W:251, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","192(064/243)",,,"140(046/175)"
,"50모5363","20180915162312452","C:\Img\2018\09\15\162312452S_5363.jpg","01","85",,"62(43)",,"1","505363","(479, 278), W:185, H:99","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","089(051/204)",,,"059(036/133)"
,"24누4039","20180915162316442","C:\Img\2018\09\15\162316442S_4039.jpg","01","119",,"62(60)",,"1","244039","(675, 316), W:259, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","193(063/246)",,,"197(061/249)"
,"42거7007","20180915162321894","C:\Img\2018\09\15\162321894S_7007.jpg","01","88",,"62(44)",,"1","427007","(651, 410), W:259, H:65","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","195(064/247)",,,"143(048/181)"
,"26고5713","20180915162334179","C:\Img\2018\09\15\162334179S_5713.jpg","01","113",,"62(44)",,"1","265713","(595, 422), W:241, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","193(059/243)",,,"137(043/172)"
,"43가7634","20180915162342311","C:\Img\2018\09\15\162342311S_7634.jpg","01","99",,"63(45)",,"1","437634","(641, 408), W:241, H:61","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","186(062/234)",,,"132(046/163)"
,"40버9852","20180915162350604","C:\Img\2018\09\15\162350604S_9852.jpg","01","123",,"64(64)",,"1","409852","(555, 454), W:247, H:67","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","183(063/242)",,,"188(065/244)"
,"04나4193","20180915162418686","C:\Img\2018\09\15\162418686S_4193.jpg","01","74",,"60(43)",,"1","044193","(633, 424), W:263, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","198(064/249)",,,"145(048/184)"
,"13어6661","20180915162423100","C:\Img\2018\09\15\162423100S_6661.jpg","01","137",,"63(45)",,"1","136661","(633, 378), W:241, H:61","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","195(064/248)",,,"143(047/182)"
,"30가1490","20180915162629580","C:\Img\2018\09\15\162629580S_1490.jpg","01","117",,"59(42)",,"1","301490","(565, 376), W:247, H:63","GigE 631164 / 1/1500S / Gain 90 /FR 52.0","184(065/236)",,,"128(047/162)"
,"18소3366","20180915162642139","C:\Img\2018\09\15\162642139S_3366.jpg","01","110",,"59(57)",,"1","183366","(545, 462), W:245, H:65","GigE 631164 / 1/1000S / Gain 90 /FR 52.0","181(056/235)",,,"182(054/235)"
