일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보,번호판밝기,전기차,전기차2
,"55로4382","20181117120427280","C:\Img\2018\11\17\120427280S_4382.jpg","01","74",,"78",,"1","554382","(319, 434), W:241, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"18오6333","20181117122725686","C:\Img\2018\11\17\122725686S_6333.jpg","01","46",,"140",,"1","186333","(357, 422), W:293, H:91","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"53누3747","20181117122843784","C:\Img\2018\11\17\122843784S_3747.jpg","01","58",,"27",,"1","533747","(99, 438), W:209, H:81","1200UM 12430549 / 1/3000S / Gain 220 /",,,
,"22다9791","20181117135055200","C:\Img\2018\11\17\135055200S_9791.jpg","01","114",,"3",,"1","229791","(5, 574), W:243, H:99","1200UM 12430549 / 1/3000S / Gain 230 /",,,
,"61어6443","20181117135117691","C:\Img\2018\11\17\135117691S_6443.jpg","01","67",,"2",,"1","616443","(259, 492), W:281, H:85","1200UM 12430549 / 1/3000S / Gain 240 /",,,
,"83부5200","20181117143741680","C:\Img\2018\11\17\143741680S_5200.jpg","01","68",,"1",,"1","835200","(371, 350), W:367, H:115","1200UM 12430549 / 1/3000S / Gain 250 /",,,
,"05다7519","20181117143849756","C:\Img\2018\11\17\143849756S_7519.jpg","01","57",,"1",,"1","057519","(291, 496), W:249, H:83","1200UM 12430549 / 1/3000S / Gain 260 /",,,
,"미인식","20181117144036453","C:\Img\2018\11\17\144036453S_XXXX.jpg","01","182",,"2","1","1",,,"1200UM 12430549 / 1/3000S / Gain 270 /",,,
,"미인식","20181117144505966","C:\Img\2018\11\17\144505966S_XXXX.jpg","01","82",,"2","1","1",,,"1200UM 12430549 / 1/3000S / Gain 280 /",,,
,"18루4130","20181117145504685","C:\Img\2018\11\17\145504685S_4130.jpg","01","67",,"2",,"1","184130","(281, 454), W:255, H:87","1200UM 12430549 / 1/3000S / Gain 290 /",,,
,"미인식","20181117150040212","C:\Img\2018\11\17\150040212S_XXXX.jpg","01","309",,"2","1","1",,,"1200UM 12430549 / 1/3000S / Gain 300 /",,,
,"49나9105","20181117151700302","C:\Img\2018\11\17\151700302S_9105.jpg","01","64",,"2",,"1","499105","(233, 486), W:245, H:85","1200UM 12430549 / 1/3000S / Gain 310 /",,,
,"미인식","20181117151843600","C:\Img\2018\11\17\151843600S_XXXX.jpg","01","115",,"2","1","1",,,"1200UM 12430549 / 1/3000S / Gain 320 /",,,
,"미인식","20181117160959808","C:\Img\2018\11\17\160959808S_XXXX.jpg","01","102",,"2","1","1",,,"1200UM 12430549 / 1/3000S / Gain 330 /",,,
,"30부3898","20181117161431817","C:\Img\2018\11\17\161431817S_3898.jpg","01","170",,"2",,"1","303898","(173, 444), W:189, H:85","1200UM 12430549 / 1/3000S / Gain 340 /",,,
,"미인식","20181117161930058","C:\Img\2018\11\17\161930058S_XXXX.jpg","01","95",,"2","1","1",,,"1200UM 12430549 / 1/3000S / Gain 350 /",,,
,"03머3987","20181117161946357","C:\Img\2018\11\17\161946357S_3987.jpg","01","109",,"2",,"1","033987","(581, 290), W:263, H:143","1200UM 12430549 / 1/3000S / Gain 360 /",,,
,"12나6738","20181117164608218","C:\Img\2018\11\17\164608218S_6738.jpg","01","145",,"2",,"1","126738","(177, 512), W:215, H:91","1200UM 12430549 / 1/3000S / Gain 370 /",,,
,"서울34사1866","20181117171119293","C:\Img\2018\11\17\171119293S_1866.jpg","01","109",,"2",,"1","341866","(177, 498), W:265, H:83","1200UM 12430549 / 1/3000S / Gain 380 /",,,
,"97구7893","20181117174316982","C:\Img\2018\11\17\174316982S_7893.jpg","01","184",,"2",,"1","977893","(7, 468), W:191, H:83","1200UM 12430549 / 1/3000S / Gain 390 /",,,
,"미인식","20181117174551887","C:\Img\2018\11\17\174551887S_XXXX.jpg","01","168",,"4","1","1",,,"1200UM 12430549 / 1/3000S / Gain 400 /",,,
,"미인식","20181117175345460","C:\Img\2018\11\17\175345460S_XXXX.jpg","01","245",,"3","1","1",,,"1200UM 12430549 / 1/3000S / Gain 410 /",,,
,"미인식","20181117180931963","C:\Img\2018\11\17\180931963S_XXXX.jpg","01","178",,"3","1","1",,,"1200UM 12430549 / 1/3000S / Gain 420 /",,,
,"18루4130","20181117204930943","C:\Img\2018\11\17\204930943S_4130.jpg","01","82",,"19",,"1","184130","(99, 474), W:203, H:83","1200UM 12430549 / 1/500S / Gain 430 /",,,
,"14가5106","20181117205027537","C:\Img\2018\11\17\205027537S_5106.jpg","01","70",,"17",,"1","145106","(243, 438), W:193, H:79","1200UM 12430549 / 1/500S / Gain 440 /",,,
,"48버0271","20181117215715623","C:\Img\2018\11\17\215715623S_0271.jpg","01","62",,"21",,"1","480271","(181, 482), W:195, H:85","1200UM 12430549 / 1/500S / Gain 450 /",,,
,"11라9669","20181117232851301","C:\Img\2018\11\17\232851301S_9669.jpg","01","123",,"20",,"1","119669","(33, 486), W:199, H:87","1200UM 12430549 / 1/500S / Gain 460 /",,,
,"13주6756","20181118044513109","C:\Img\2018\11\18\044513109S_6756.jpg","01","78",,"25",,"1","136756","(71, 468), W:181, H:81","1200UM 12430549 / 1/500S / Gain 470 /",,,
,"서울46머9281","20181118053818891","C:\Img\2018\11\18\053818891S_9281.jpg","01","83",,"21",,"1","469281","(385, 455), W:189, H:140","1200UM 12430549 / 1/500S / Gain 480 /",,,
,"52저9430","20181118060453180","C:\Img\2018\11\18\060453180S_9430.jpg","01","55",,"24",,"1","529430","(387, 438), W:323, H:93","1200UM 12430549 / 1/500S / Gain 490 /",,,
,"45두9422","20181118060921877","C:\Img\2018\11\18\060921877S_9422.jpg","01","100",,"54",,"1","459422","(10, 616), W:238, H:97","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"12주6277","20181118062859402","C:\Img\2018\11\18\062859402S_6277.jpg","01","71",,"25",,"1","126277","(43, 482), W:185, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65마3176","20181118071824224","C:\Img\2018\11\18\071824224S_3176.jpg","01","62",,"12",,"1","653176","(161, 438), W:207, H:79","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02서3085","20181118074839344","C:\Img\2018\11\18\074839344S_3085.jpg","01","47",,"13",,"1","023085","(251, 416), W:219, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"47오9147","20181118075157986","C:\Img\2018\11\18\075157986S_9147.jpg","01","147",,"13",,"1","479147","(161, 454), W:203, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10루3775","20181118083135013","C:\Img\2018\11\18\083135013S_3775.jpg","01","101",,"15",,"1","103775","(199, 484), W:219, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"62모5118","20181118084700227","C:\Img\2018\11\18\084700227S_5118.jpg","01","96",,"15",,"1","625118","(381, 468), W:229, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"33보9221","20181118084751446","C:\Img\2018\11\18\084751446S_9221.jpg","01","103",,"15",,"1","339221","(131, 518), W:227, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181118091003274","C:\Img\2018\11\18\091003274S_7398.jpg","01","52",,"15",,"1","067398","(57, 450), W:197, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"11호8101","20181118101723012","C:\Img\2018\11\18\101723012S_8101.jpg","01","76",,"21",,"1","118101","(81, 470), W:177, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"18루4130","20181118102514392","C:\Img\2018\11\18\102514392S_4130.jpg","01","54",,"27",,"1","184130","(239, 456), W:241, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"서울31자7928","20181118103020589","C:\Img\2018\11\18\103020589S_7928.jpg","01","68",,"23",,"1","317928","(271, 438), W:257, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"41나9105","20181118104439189","C:\Img\2018\11\18\104439189S_9105.jpg","01","105",,"28",,"1","419105","(41, 516), W:189, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"49나9105","20181118104458799","C:\Img\2018\11\18\104458799S_9105.jpg","01","64",,"26",,"1","499105","(183, 490), W:311, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30부3898","20181118105057936","C:\Img\2018\11\18\105057936S_3898.jpg","01","76",,"24",,"1","303898","(251, 440), W:215, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"53두2678","20181118110730325","C:\Img\2018\11\18\110730325S_2678.jpg","01","79",,"26",,"1","532678","(209, 536), W:243, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"61어6265","20181118110853025","C:\Img\2018\11\18\110853025S_6265.jpg","01","62",,"24",,"1","616265","(187, 494), W:229, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181118111545229","C:\Img\2018\11\18\111545229S_7398.jpg","01","94",,"24",,"1","067398","(181, 434), W:227, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"70누5717","20181118111846453","C:\Img\2018\11\18\111846453S_5717.jpg","01","101",,"27",,"1","705717","(197, 472), W:211, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"43부1128","20181118113409303","C:\Img\2018\11\18\113409303S_1128.jpg","01","124",,"44",,"1","431128","(91, 486), W:183, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"65저8713","20181118114259515","C:\Img\2018\11\18\114259515S_8713.jpg","01","276",,"37",,"1","658713","(137, 520), W:213, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"55로4382","20181118120424985","C:\Img\2018\11\18\120424985S_4382.jpg","01","89",,"30",,"1","554382","(177, 478), W:247, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181118122936921","C:\Img\2018\11\18\122936921S_XXXX.jpg","01","342",,"30","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"01루5650","20181118123110543","C:\Img\2018\11\18\123110543S_5650.jpg","01","107",,"27",,"1","015650","(149, 480), W:217, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"63어9140","20181118124419045","C:\Img\2018\11\18\124419045S_9140.jpg","01","71",,"25",,"1","639140","(165, 500), W:221, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10러4128","20181118124710679","C:\Img\2018\11\18\124710679S_4128.jpg","01","70",,"27",,"1","104128","(129, 470), W:207, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"83거5260","20181118130635562","C:\Img\2018\11\18\130635562S_5260.jpg","01","147",,"22",,"1","835260","(75, 422), W:157, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"50거6173","20181118131143093","C:\Img\2018\11\18\131143093S_6173.jpg","01","42",,"24",,"1","506173","(245, 468), W:283, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"34오0282","20181118133437713","C:\Img\2018\11\18\133437713S_0282.jpg","01","48",,"25",,"1","340282","(425, 440), W:303, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"21두0599","20181118133446528","C:\Img\2018\11\18\133446528S_0599.jpg","01","87",,"23",,"1","210599","(261, 488), W:211, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181118133540285","C:\Img\2018\11\18\133540285S_XXXX.jpg","01","449",,"24","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"13보9221","20181118133746807","C:\Img\2018\11\18\133746807S_9221.jpg","01","268",,"21",,"1","139221","(2, 528), W:188, H:105","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"33보9221","20181118133758074","C:\Img\2018\11\18\133758074S_9221.jpg","01","50",,"23",,"1","339221","(409, 478), W:321, H:95","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30다1981","20181118134033022","C:\Img\2018\11\18\134033022S_1981.jpg","01","101",,"24",,"1","301981","(71, 444), W:213, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10루3775","20181118141215402","C:\Img\2018\11\18\141215402S_3775.jpg","01","97",,"21",,"1","103775","(275, 474), W:227, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30무9321","20181118144431542","C:\Img\2018\11\18\144431542S_9321.jpg","01","55",,"22",,"1","309321","(177, 494), W:213, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30무9321","20181118144503752","C:\Img\2018\11\18\144503752S_9321.jpg","01","65",,"21",,"1","309321","(147, 522), W:265, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30무9321","20181118145136777","C:\Img\2018\11\18\145136777S_9321.jpg","01","68",,"23",,"1","309321","(69, 532), W:213, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181118150657821","C:\Img\2018\11\18\150657821S_XXXX.jpg","01","424",,"22","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"21두0599","20181118151131377","C:\Img\2018\11\18\151131377S_0599.jpg","01","59",,"23",,"1","210599","(227, 494), W:185, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181118152150395","C:\Img\2018\11\18\152150395S_XXXX.jpg","01","192",,"25","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"13라8760","20181118160046224","C:\Img\2018\11\18\160046224S_8760.jpg","01","59",,"17",,"1","138760","(101, 406), W:207, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"13허7411","20181118160608076","C:\Img\2018\11\18\160608076S_7411.jpg","01","96",,"21",,"1","137411","(195, 510), W:209, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"03머3987","20181118163627670","C:\Img\2018\11\18\163627670S_3987.jpg","01","46",,"13",,"1","033987","(319, 339), W:203, H:140","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02서3085","20181118184337400","C:\Img\2018\11\18\184337400S_3085.jpg","01","48",,"12",,"1","023085","(225, 452), W:247, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"48버0271","20181118210705970","C:\Img\2018\11\18\210705970S_0271.jpg","01","62",,"25",,"1","480271","(301, 466), W:217, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"경기45바5768","20181119041208172","C:\Img\2018\11\19\041208172S_5768.jpg","01","63",,"24",,"1","455768","(425, 470), W:383, H:101","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"서울46머9281","20181119045837147","C:\Img\2018\11\19\045837147S_9281.jpg","01","90",,"23",,"1","469281","(357, 451), W:187, H:136","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"43부1128","20181119051502611","C:\Img\2018\11\19\051502611S_1128.jpg","01","113",,"23",,"1","431128","(175, 480), W:197, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"45두9423","20181119060403136","C:\Img\2018\11\19\060403136S_9423.jpg","01","52",,"28",,"1","459423","(167, 564), W:269, H:91","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"61어6265","20181119064216216","C:\Img\2018\11\19\064216216S_6265.jpg","01","82",,"23",,"1","616265","(111, 512), W:219, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181119065135413","C:\Img\2018\11\19\065135413S_XXXX.jpg","01","101",,"26","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65도7648","20181119070406370","C:\Img\2018\11\19\070406370S_7648.jpg","01","112",,"12",,"1","657648","(135, 532), W:239, H:95","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"08부4506","20181119070932220","C:\Img\2018\11\19\070932220S_4506.jpg","01","126",,"13",,"1","084506","(263, 482), W:169, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"13허7411","20181119071402250","C:\Img\2018\11\19\071402250S_7411.jpg","01","60",,"15",,"1","137411","(167, 520), W:207, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02오7826","20181119073523117","C:\Img\2018\11\19\073523117S_7826.jpg","01","97",,"13",,"1","027826","(15, 516), W:155, H:131","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"72주6277","20181119081433394","C:\Img\2018\11\19\081433394S_6277.jpg","01","67",,"15",,"1","726277","(121, 460), W:211, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"45마2502","20181119081446941","C:\Img\2018\11\19\081446941S_2502.jpg","01","131",,"20",,"1","452502","(113, 556), W:217, H:93","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181119081901231","C:\Img\2018\11\19\081901231S_7398.jpg","01","47",,"14",,"1","067398","(245, 430), W:293, H:93","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"65마3176","20181119082656482","C:\Img\2018\11\19\082656482S_3176.jpg","01","60",,"14",,"1","653176","(245, 436), W:245, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"52부1569","20181119083442099","C:\Img\2018\11\19\083442099S_1569.jpg","01","101",,"15",,"1","521569","(63, 352), W:179, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181119083910452","C:\Img\2018\11\19\083910452S_XXXX.jpg","01","137",,"18","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02서3085","20181119092737474","C:\Img\2018\11\19\092737474S_3085.jpg","01","51",,"18",,"1","023085","(279, 430), W:251, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"34모1807","20181119095008268","C:\Img\2018\11\19\095008268S_1807.jpg","01","81",,"24",,"1","341807","(147, 500), W:203, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"83거5260","20181119100140825","C:\Img\2018\11\19\100140825S_5260.jpg","01","60",,"21",,"1","835260","(315, 374), W:193, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"37서6695","20181119100537225","C:\Img\2018\11\19\100537225S_6695.jpg","01","63",,"22",,"1","376695","(161, 474), W:225, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06부5849","20181119103259551","C:\Img\2018\11\19\103259551S_5849.jpg","01","52",,"21",,"1","065849","(225, 428), W:241, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"62모5118","20181119110240313","C:\Img\2018\11\19\110240313S_5118.jpg","01","156",,"27",,"1","625118","(229, 488), W:185, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"15버6981","20181119111237097","C:\Img\2018\11\19\111237097S_6981.jpg","01","77",,"33",,"1","156981","(387, 632), W:275, H:93","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181119120553679","C:\Img\2018\11\19\120553679S_XXXX.jpg","01","356",,"23","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"서울31아6902","20181119131951521","C:\Img\2018\11\19\131951521S_6902.jpg","01","65",,"30",,"1","316902","(254, 486), W:270, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"18루4130","20181119132938113","C:\Img\2018\11\19\132938113S_4130.jpg","01","80",,"24",,"1","184130","(143, 480), W:229, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"37머7809","20181119133627394","C:\Img\2018\11\19\133627394S_7809.jpg","01","71",,"25",,"1","377809","(225, 498), W:245, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10루3775","20181119134951550","C:\Img\2018\11\19\134951550S_3775.jpg","01","101",,"23",,"1","103775","(217, 490), W:229, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"51주6998","20181119140901209","C:\Img\2018\11\19\140901209S_6998.jpg","01","61",,"28",,"1","516998","(93, 514), W:195, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"69수3763","20181119141130523","C:\Img\2018\11\19\141130523S_3763.jpg","01","68",,"25",,"1","693763","(51, 492), W:191, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181119142240417","C:\Img\2018\11\19\142240417S_XXXX.jpg","01","220",,"25","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"32주5461","20181119142354385","C:\Img\2018\11\19\142354385S_5461.jpg","01","87",,"22",,"1","325461","(163, 504), W:199, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"49주8089","20181119143446560","C:\Img\2018\11\19\143446560S_8089.jpg","01","48",,"27",,"1","498089","(229, 508), W:235, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"52저9430","20181119143604271","C:\Img\2018\11\19\143604271S_9430.jpg","01","68",,"25",,"1","529430","(413, 434), W:285, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"27보2628","20181119145142516","C:\Img\2018\11\19\145142516S_2628.jpg","01","46",,"23",,"1","272628","(365, 516), W:335, H:93","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181119145400520","C:\Img\2018\11\19\145400520S_XXXX.jpg","01","231",,"30","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"82거6081","20181119145416905","C:\Img\2018\11\19\145416905S_6081.jpg","01","61",,"29",,"1","826081","(271, 356), W:301, H:105","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"61어6443","20181119151025685","C:\Img\2018\11\19\151025685S_6443.jpg","01","64",,"21",,"1","616443","(239, 472), W:239, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181119152113731","C:\Img\2018\11\19\152113731S_XXXX.jpg","01","298",,"18","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181119152927173","C:\Img\2018\11\19\152927173S_7398.jpg","01","46",,"15",,"1","067398","(327, 424), W:317, H:95","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"55로4382","20181119161916382","C:\Img\2018\11\19\161916382S_4382.jpg","01","96",,"18",,"1","554382","(175, 466), W:231, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181119162030006","C:\Img\2018\11\19\162030006S_XXXX.jpg","01","229",,"20","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"41주9139","20181119163705922","C:\Img\2018\11\19\163705922S_9139.jpg","01","91",,"13",,"1","419139","(37, 416), W:151, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"16도7616","20181119171648025","C:\Img\2018\11\19\171648025S_7616.jpg","01","77",,"11",,"1","167616","(217, 516), W:229, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
