일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호
,"63호2284","20181128134340968","C:\Img\2018\11\28\134340968S_2284.jpg","01","61",,"4",,"1","632284"
,"64노4405","20181128134555781","C:\Img\2018\11\28\134555781S_4405.jpg","01","79",,"3",,"1","644405"
,"40우2889","20181128134835000","C:\Img\2018\11\28\134835000S_2889.jpg","01","64",,"3",,"1","402889"
,"15무0234","20181128135452843","C:\Img\2018\11\28\135452843S_0234.jpg","01","51",,"3",,"1","150234"
,"09부7342","20181128140323531","C:\Img\2018\11\28\140323531S_7342.jpg","01","60",,"3",,"1","097342"
,"45수6063","20181128141236968","C:\Img\2018\11\28\141236968S_6063.jpg","01","60",,"3",,"1","456063"
,"37나9561","20181128141931125","C:\Img\2018\11\28\141931125S_9561.jpg","01","54",,"4",,"1","379561"
,"07로6254","20181128143115062","C:\Img\2018\11\28\143115062S_6254.jpg","01","82",,"4",,"1","076254"
,"67수6782","20181128143132859","C:\Img\2018\11\28\143132859S_6782.jpg","01","48",,"3",,"1","676782"
,"13버5875","20181128145908843","C:\Img\2018\11\28\145908843S_5875.jpg","01","57",,"4",,"1","135875"
,"09서5807","20181128150707109","C:\Img\2018\11\28\150707109S_5807.jpg","01","78",,"4",,"1","095807"
,"29호3963","20181128154545031","C:\Img\2018\11\28\154545031S_3963.jpg","01","52",,"3",,"1","293963"
,"66호3805","20181128163101578","C:\Img\2018\11\28\163101578S_3805.jpg","01","57",,"3",,"1","663805"
,"20하8307","20181128163259671","C:\Img\2018\11\28\163259671S_8307.jpg","01","63",,"3",,"1","208307"
,"03서1310","20181128171102421","C:\Img\2018\11\28\171102421S_1310.jpg","01","65",,"3",,"1","031310"
,"66조3422","20181128172126875","C:\Img\2018\11\28\172126875S_3422.jpg","01","54",,"5",,"1","663422"
,"37더2877","20181128172225250","C:\Img\2018\11\28\172225250S_2877.jpg","01","71",,"3",,"1","372877"
,"15무0234","20181128172645140","C:\Img\2018\11\28\172645140S_0234.jpg","01","64",,"3",,"1","150234"
,"37소6600","20181128173539312","C:\Img\2018\11\28\173539312S_6600.jpg","01","54",,"4",,"1","376600"
,"36마3366","20181128180327343","C:\Img\2018\11\28\180327343S_3366.jpg","01","64",,"6",,"1","363366"
,"19도2992","20181128180447000","C:\Img\2018\11\28\180447000S_2992.jpg","01","63",,"3",,"1","192992"
,"12구4312","20181128181401671","C:\Img\2018\11\28\181401671S_4312.jpg","01","66",,"4",,"1","124312"
,"13소9704","20181128181528515","C:\Img\2018\11\28\181528515S_9704.jpg","01","66",,"4",,"1","139704"
,"61고5104","20181128182309281","C:\Img\2018\11\28\182309281S_5104.jpg","01","96",,"3",,"1","615104"
,"42소5952","20181128184146140","C:\Img\2018\11\28\184146140S_5952.jpg","01","68",,"3",,"1","425952"
,"76나5241","20181128184310500","C:\Img\2018\11\28\184310500S_5241.jpg","01","57",,"4",,"1","765241"
,"14가7137","20181128190601843","C:\Img\2018\11\28\190601843S_7137.jpg","01","75",,"8",,"1","147137"
,"07나0112","20181128193557281","C:\Img\2018\11\28\193557281S_0112.jpg","01","77",,"6",,"1","070112"
,"64노4405","20181128194706109","C:\Img\2018\11\28\194706109S_4405.jpg","01","66",,"5",,"1","644405"
,"01우1448","20181128203154218","C:\Img\2018\11\28\203154218S_1448.jpg","01","78",,"7",,"1","011448"
,"12라0587","20181128203315437","C:\Img\2018\11\28\203315437S_0587.jpg","01","82",,"7",,"1","120587"
,"07라3663","20181128222747734","C:\Img\2018\11\28\222747734S_3663.jpg","01","68",,"6",,"1","073663"
,"46부1157","20181129014131859","C:\Img\2018\11\29\014131859S_1157.jpg","01","90",,"6",,"1","461157"
,"20하7068","20181129072946390","C:\Img\2018\11\29\072946390S_7068.jpg","01","75",,"4",,"1","207068"
,"63라0270","20181129091446078","C:\Img\2018\11\29\091446078S_0270.jpg","01","75",,"5",,"1","630270"
,"미인식","20181129093538781","C:\Img\2018\11\29\093538781S_XXXX.jpg","01","264",,"3","1","1",
,"39보8578","20181129093925453","C:\Img\2018\11\29\093925453S_8578.jpg","01","53",,"3",,"1","398578"
,"12누3858","20181129094801187","C:\Img\2018\11\29\094801187S_3858.jpg","01","58",,"5",,"1","123858"
,"42소5952","20181129101914937","C:\Img\2018\11\29\101914937S_5952.jpg","01","68",,"3",,"1","425952"
,"64우5503","20181129101943562","C:\Img\2018\11\29\101943562S_5503.jpg","01","100",,"3",,"1","645503"
,"07가4604","20181129102710140","C:\Img\2018\11\29\102710140S_4604.jpg","01","70",,"4",,"1","074604"
,"44하1597","20181129103659968","C:\Img\2018\11\29\103659968S_1597.jpg","01","73",,"4",,"1","441597"
,"20하8327","20181129105251328","C:\Img\2018\11\29\105251328S_8327.jpg","01","75",,"4",,"1","208327"
,"29호3963","20181129105307718","C:\Img\2018\11\29\105307718S_3963.jpg","01","70",,"3",,"1","293963"
,"29고0329","20181129110340765","C:\Img\2018\11\29\110340765S_0329.jpg","01","71",,"4",,"1","290329"
,"66조3422","20181129110810250","C:\Img\2018\11\29\110810250S_3422.jpg","01","77",,"3",,"1","663422"
,"66무6536","20181129111626937","C:\Img\2018\11\29\111626937S_6536.jpg","01","66",,"4",,"1","666536"
,"15무0234","20181129111812906","C:\Img\2018\11\29\111812906S_0234.jpg","01","59",,"3",,"1","150234"
,"45수6063","20181129112314500","C:\Img\2018\11\29\112314500S_6063.jpg","01","78",,"3",,"1","456063"
,"37나9561","20181129112552109","C:\Img\2018\11\29\112552109S_9561.jpg","01","54",,"4",,"1","379561"
,"35우2622","20181129112616671","C:\Img\2018\11\29\112616671S_2622.jpg","01","52",,"3",,"1","352622"
,"07노7269","20181129113259609","C:\Img\2018\11\29\113259609S_7269.jpg","01","60",,"3",,"1","077269"
,"66하2174","20181129113543125","C:\Img\2018\11\29\113543125S_2174.jpg","01","84",,"2",,"1","662174"
,"42무1452","20181129115320828","C:\Img\2018\11\29\115320828S_1452.jpg","01","53",,"8",,"1","421452"
,"71하9919","20181129121939125","C:\Img\2018\11\29\121939125S_9919.jpg","01","109",,"3",,"1","719919"
,"07나0112","20181129132247875","C:\Img\2018\11\29\132247875S_0112.jpg","01","76",,"3",,"1","070112"
,"71하8948","20181129133313109","C:\Img\2018\11\29\133313109S_8948.jpg","01","71",,"3",,"1","718948"
,"09부7342","20181129133936718","C:\Img\2018\11\29\133936718S_7342.jpg","01","64",,"3",,"1","097342"
,"52하1522","20181129134640781","C:\Img\2018\11\29\134640781S_1522.jpg","01","52",,"3",,"1","521522"
,"63호3832","20181129135424500","C:\Img\2018\11\29\135424500S_3832.jpg","01","75",,"5",,"1","633832"
,"96로9053","20181129135655390","C:\Img\2018\11\29\135655390S_9053.jpg","01","59",,"3",,"1","969053"
,"37로0451","20181129140738062","C:\Img\2018\11\29\140738062S_0451.jpg","01","69",,"4",,"1","370451"
,"07라3663","20181129140842828","C:\Img\2018\11\29\140842828S_3663.jpg","01","188",,"3",,"1","073663"
,"27호2039","20181129141201640","C:\Img\2018\11\29\141201640S_2039.jpg","01","65",,"5",,"1","272039"
,"71호8814","20181129143957750","C:\Img\2018\11\29\143957750S_8814.jpg","01","79",,"4",,"1","718814"
,"29호3961","20181129151425125","C:\Img\2018\11\29\151425125S_3961.jpg","01","61",,"3",,"1","293961"
,"20호8277","20181129155623593","C:\Img\2018\11\29\155623593S_8277.jpg","01","59",,"4",,"1","208277"
,"20호8316","20181129161924562","C:\Img\2018\11\29\161924562S_8316.jpg","01","65",,"3",,"1","208316"
,"65호6940","20181129164208843","C:\Img\2018\11\29\164208843S_6940.jpg","01","75",,"17",,"1","656940"
,"37노3946","20181129165450328","C:\Img\2018\11\29\165450328S_3946.jpg","01","60",,"5",,"1","373946"
,"66조3422","20181129170039656","C:\Img\2018\11\29\170039656S_3422.jpg","01","69",,"5",,"1","663422"
,"07노7269","20181129171200109","C:\Img\2018\11\29\171200109S_7269.jpg","01","46",,"3",,"1","077269"
,"15무0234","20181129172240671","C:\Img\2018\11\29\172240671S_0234.jpg","01","53",,"3",,"1","150234"
,"37더2877","20181129173346343","C:\Img\2018\11\29\173346343S_2877.jpg","01","52",,"3",,"1","372877"
,"51가1768","20181129175132562","C:\Img\2018\11\29\175132562S_1768.jpg","01","69",,"3",,"1","511768"
,"03서1310","20181129180842718","C:\Img\2018\11\29\180842718S_1310.jpg","01","56",,"3",,"1","031310"
,"36마3366","20181129181346656","C:\Img\2018\11\29\181346656S_3366.jpg","01","63",,"4",,"1","363366"
,"12구4312","20181129181849921","C:\Img\2018\11\29\181849921S_4312.jpg","01","67",,"4",,"1","124312"
,"45수6063","20181129181951359","C:\Img\2018\11\29\181951359S_6063.jpg","01","76",,"3",,"1","456063"
,"62부6814","20181129182321984","C:\Img\2018\11\29\182321984S_6814.jpg","01","68",,"3",,"1","626814"
,"19도2992","20181129182354375","C:\Img\2018\11\29\182354375S_2992.jpg","01","58",,"3",,"1","192992"
,"24나2117","20181129182357984","C:\Img\2018\11\29\182357984S_2117.jpg","01","78",,"4",,"1","242117"
,"XXXX5241","20181129182442406","C:\Img\2018\11\29\182442406S_5241.jpg","01","152",,"4","1","1","5241"
,"13소9704","20181129183521109","C:\Img\2018\11\29\183521109S_9704.jpg","01","68",,"4",,"1","139704"
,"38너1787","20181129184146234","C:\Img\2018\11\29\184146234S_1787.jpg","01","74",,"3",,"1","381787"
,"67수6782","20181129184448484","C:\Img\2018\11\29\184448484S_6782.jpg","01","69",,"2",,"1","676782"
,"68하4574","20181129185523250","C:\Img\2018\11\29\185523250S_4574.jpg","01","59",,"4",,"1","684574"
,"06구8712","20181129185841843","C:\Img\2018\11\29\185841843S_8712.jpg","01","51",,"5",,"1","068712"
,"20하4525","20181129190338203","C:\Img\2018\11\29\190338203S_4525.jpg","01","59",,"7",,"1","204525"
,"66하2483","20181129190941953","C:\Img\2018\11\29\190941953S_2483.jpg","01","70",,"6",,"1","662483"
,"66무6536","20181129192750578","C:\Img\2018\11\29\192750578S_6536.jpg","01","67",,"7",,"1","666536"
,"01우1448","20181129193314546","C:\Img\2018\11\29\193314546S_1448.jpg","01","82",,"8",,"1","011448"
,"55나6209","20181129193931765","C:\Img\2018\11\29\193931765S_6209.jpg","01","119",,"6",,"1","556209"
,"49거0469","20181129194225718","C:\Img\2018\11\29\194225718S_0469.jpg","01","105",,"5",,"1","490469"
,"20하8327","20181129195541843","C:\Img\2018\11\29\195541843S_8327.jpg","01","77",,"6",,"1","208327"
,"61고5104","20181129200830984","C:\Img\2018\11\29\200830984S_5104.jpg","01","87",,"5",,"1","615104"
,"37소6600","20181129200846562","C:\Img\2018\11\29\200846562S_6600.jpg","01","64",,"6",,"1","376600"
,"42무1452","20181129203226671","C:\Img\2018\11\29\203226671S_1452.jpg","01","80",,"6",,"1","421452"
,"64노4405","20181129203417515","C:\Img\2018\11\29\203417515S_4405.jpg","01","126",,"5",,"1","644405"
,"11노3534","20181129203500703","C:\Img\2018\11\29\203500703S_3534.jpg","01","81",,"7",,"1","113534"
,"13버5875","20181129203656421","C:\Img\2018\11\29\203656421S_5875.jpg","01","77",,"7",,"1","135875"
,"46주8840","20181129211640906","C:\Img\2018\11\29\211640906S_8840.jpg","01","80",,"9",,"1","468840"
,"12라0587","20181129215930671","C:\Img\2018\11\29\215930671S_0587.jpg","01","97",,"6",,"1","120587"
,"07라3663","20181129223619203","C:\Img\2018\11\29\223619203S_3663.jpg","01","60",,"7",,"1","073663"
,"42서0801","20181130081616312","C:\Img\2018\11\30\081616312S_0801.jpg","01","67",,"3",,"1","420801"
,"54호1459","20181130082954875","C:\Img\2018\11\30\082954875S_1459.jpg","01","79",,"3",,"1","541459"
,"07라3663","20181130084658390","C:\Img\2018\11\30\084658390S_3663.jpg","01","121",,"4",,"1","073663"
,"64노4405","20181130095626234","C:\Img\2018\11\30\095626234S_4405.jpg","01","61",,"3",,"1","644405"
,"08러4809","20181130100849765","C:\Img\2018\11\30\100849765S_4809.jpg","01","63",,"4",,"1","084809"
,"37노3946","20181130102909828","C:\Img\2018\11\30\102909828S_3946.jpg","01","66",,"4",,"1","373946"
,"37나9561","20181130104616203","C:\Img\2018\11\30\104616203S_9561.jpg","01","56",,"4",,"1","379561"
,"40하1308","20181130104822828","C:\Img\2018\11\30\104822828S_1308.jpg","01","74",,"3",,"1","401308"
,"69하4824","20181130104928687","C:\Img\2018\11\30\104928687S_4824.jpg","01","87",,"3",,"1","694824"
,"45수6063","20181130112106406","C:\Img\2018\11\30\112106406S_6063.jpg","01","66",,"3",,"1","456063"
,"42무1452","20181130112553953","C:\Img\2018\11\30\112553953S_1452.jpg","01","96",,"4",,"1","421452"
,"40호1863","20181130112728484","C:\Img\2018\11\30\112728484S_1863.jpg","01","117",,"3",,"1","401863"
,"09부7342","20181130112807937","C:\Img\2018\11\30\112807937S_7342.jpg","01","54",,"3",,"1","097342"
,"66조3422","20181130113023484","C:\Img\2018\11\30\113023484S_3422.jpg","01","90",,"3",,"1","663422"
,"71하9919","20181130113051625","C:\Img\2018\11\30\113051625S_9919.jpg","01","69",,"1",,"1","719919"
,"35우2622","20181130113747671","C:\Img\2018\11\30\113747671S_2622.jpg","01","54",,"3",,"1","352622"
,"07라3663","20181130115116093","C:\Img\2018\11\30\115116093S_3663.jpg","01","104",,"3",,"1","073663"
,"07노7269","20181130121547062","C:\Img\2018\11\30\121547062S_7269.jpg","01","66",,"3",,"1","077269"
,"11노3534","20181130125034218","C:\Img\2018\11\30\125034218S_3534.jpg","01","80",,"4",,"1","113534"
,"88머9009","20181130125129859","C:\Img\2018\11\30\125129859S_9009.jpg","01","58",,"5",,"1","889009"
,"15무0234","20181130125704296","C:\Img\2018\11\30\125704296S_0234.jpg","01","50",,"3",,"1","150234"
,"07라3663","20181130132920390","C:\Img\2018\11\30\132920390S_3663.jpg","01","116",,"3",,"1","073663"
,"44호5578","20181130133850406","C:\Img\2018\11\30\133850406S_5578.jpg","01","64",,"4",,"1","445578"
,"07나0112","20181130133918671","C:\Img\2018\11\30\133918671S_0112.jpg","01","60",,"3",,"1","070112"
,"15무0234","20181130134514015","C:\Img\2018\11\30\134514015S_0234.jpg","01","55",,"3",,"1","150234"
,"64노4405","20181130135823250","C:\Img\2018\11\30\135823250S_4405.jpg","01","53",,"3",,"1","644405"
,"46부1157","20181130141847046","C:\Img\2018\11\30\141847046S_1157.jpg","01","57",,"3",,"1","461157"
,"42소5952","20181130142742812","C:\Img\2018\11\30\142742812S_5952.jpg","01","71",,"3",,"1","425952"
,"45수6063","20181130142802062","C:\Img\2018\11\30\142802062S_6063.jpg","01","72",,"3",,"1","456063"
,"37더2877","20181130144024625","C:\Img\2018\11\30\144024625S_2877.jpg","01","101",,"2",,"1","372877"
,"67수6782","20181130145502312","C:\Img\2018\11\30\145502312S_6782.jpg","01","55",,"3",,"1","676782"
,"49거0469","20181130151813500","C:\Img\2018\11\30\151813500S_0469.jpg","01","53",,"3",,"1","490469"
,"52호3069","20181130152458843","C:\Img\2018\11\30\152458843S_3069.jpg","01","48",,"4",,"1","523069"
,"14허5455","20181130155015843","C:\Img\2018\11\30\155015843S_5455.jpg","01","78",,"13",,"1","145455"
,"71호8839","20181130155030343","C:\Img\2018\11\30\155030343S_8839.jpg","01","70",,"3",,"1","718839"
,"71호8839","20181130155218187","C:\Img\2018\11\30\155218187S_8839.jpg","01","72",,"3",,"1","718839"
,"20하8393","20181130161010859","C:\Img\2018\11\30\161010859S_8393.jpg","01","62",,"4",,"1","208393"
,"27루7194","20181130162049812","C:\Img\2018\11\30\162049812S_7194.jpg","01","63",,"4",,"1","277194"
,"07가4604","20181130163900500","C:\Img\2018\11\30\163900500S_4604.jpg","01","56",,"4",,"1","074604"
,"37소6600","20181130164324531","C:\Img\2018\11\30\164324531S_6600.jpg","01","55",,"4",,"1","376600"
,"41더0543","20181130172329796","C:\Img\2018\11\30\172329796S_0543.jpg","01","71",,"3",,"1","410543"
,"18모4893","20181130173952781","C:\Img\2018\11\30\173952781S_4893.jpg","01","54",,"4",,"1","184893"
,"36마3366","20181130174511468","C:\Img\2018\11\30\174511468S_3366.jpg","01","56",,"4",,"1","363366"
,"42소5952","20181130180307093","C:\Img\2018\11\30\180307093S_5952.jpg","01","73",,"3",,"1","425952"
,"64마0942","20181130180315687","C:\Img\2018\11\30\180315687S_0942.jpg","01","63",,"4",,"1","640942"
,"61고5104","20181130182340812","C:\Img\2018\11\30\182340812S_5104.jpg","01","100",,"3",,"1","615104"
,"01우1448","20181130185021515","C:\Img\2018\11\30\185021515S_1448.jpg","01","66",,"5",,"1","011448"
,"21허7800","20181130185108140","C:\Img\2018\11\30\185108140S_7800.jpg","01","85",,"4",,"1","217800"
,"06구8712","20181130190006109","C:\Img\2018\11\30\190006109S_8712.jpg","01","55",,"9",,"1","068712"
,"35누7523","20181130190011453","C:\Img\2018\11\30\190011453S_7523.jpg","01","58",,"7",,"1","357523"
,"24나2117","20181130190432921","C:\Img\2018\11\30\190432921S_2117.jpg","01","80",,"9",,"1","242117"
,"38너1787","20181130190722796","C:\Img\2018\11\30\190722796S_1787.jpg","01","73",,"5",,"1","381787"
,"37소6600","20181130191659000","C:\Img\2018\11\30\191659000S_6600.jpg","01","54",,"6",,"1","376600"
,"07라3663","20181130192127671","C:\Img\2018\11\30\192127671S_3663.jpg","01","82",,"6",,"1","073663"
,"07노7269","20181130192655078","C:\Img\2018\11\30\192655078S_7269.jpg","01","56",,"5",,"1","077269"
,"45수6063","20181130194122218","C:\Img\2018\11\30\194122218S_6063.jpg","01","77",,"5",,"1","456063"
,"14허5885","20181130194246296","C:\Img\2018\11\30\194246296S_5885.jpg","01","89",,"6",,"1","145885"
,"72허1927","20181130200036781","C:\Img\2018\11\30\200036781S_1927.jpg","01","79",,"7",,"1","721927"
,"03서1310","20181130202703406","C:\Img\2018\11\30\202703406S_1310.jpg","01","64",,"5",,"1","031310"
,"12라0587","20181130202716375","C:\Img\2018\11\30\202716375S_0587.jpg","01","94",,"6",,"1","120587"
,"66조3422","20181130210630343","C:\Img\2018\11\30\210630343S_3422.jpg","01","61",,"8",,"1","663422"
,"12구4312","20181130220445609","C:\Img\2018\11\30\220445609S_4312.jpg","01","70",,"8",,"1","124312"
,"07라3663","20181130224355703","C:\Img\2018\11\30\224355703S_3663.jpg","01","135",,"6",,"1","073663"
