일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보,번호판밝기,전기차,전기차2,번호판밝기2,영상선택
,"41노6615","20181226183941096","C:\Img\2018\12\26\183941096S_6615.jpg","02","61",,"65(65)",,"1","416615","(293, 342), W:351, H:95","GigE 1543846 / 1/700S / Gain 70 /FR 52.0","222(076/252)",,,"223(079/252)","2"
,"51수9869","20181226184359432","C:\Img\2018\12\26\184359432S_9869.jpg","01","95",,"36(36)",,"1","519869","(247, 574), W:327, H:101","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","140(049/175)",,,"128(048/161)","2"
,"51수9869","20181226184404216","C:\Img\2018\12\26\184404216S_9869.jpg","02","66",,"65(48)",,"1","519869","(545, 350), W:309, H:101","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","201(082/250)",,,"175(067/228)","1"
,"60로5242","20181226184724665","C:\Img\2018\12\26\184724665S_5242.jpg","01","98",,"35(35)",,"1","605242","(173, 544), W:259, H:113","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","075(035/102)",,,"073(035/100)","2"
,"60로5242","20181226184731171","C:\Img\2018\12\26\184731171S_5242.jpg","02","61",,"46(46)",,"1","605242","(323, 364), W:263, H:115","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","152(064/208)",,,"138(060/187)","2"
,"25라9511","20181226184749905","C:\Img\2018\12\26\184749905S_9511.jpg","01","79",,"36(36)",,"1","259511","(385, 544), W:359, H:93","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","185(056/240)",,,"184(055/234)","2"
,"25라9511","20181226184754134","C:\Img\2018\12\26\184754134S_9511.jpg","02","57",,"47(47)",,"1","259511","(223, 340), W:315, H:105","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","179(058/245)",,,"156(055/212)","2"
,"69루1450","20181226184821449","C:\Img\2018\12\26\184821449S_1450.jpg","01","131",,"35(35)",,"1","691450","(225, 536), W:265, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","092(032/125)",,,"089(032/122)","2"
,"69루1450","20181226184827477","C:\Img\2018\12\26\184827477S_1450.jpg","02","62",,"48(48)",,"1","691450","(329, 232), W:335, H:93","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","186(058/240)",,,"171(056/219)","2"
,"57마1398","20181226190608564","C:\Img\2018\12\26\190608564S_1398.jpg","01","265",,"35(35)",,"1","571398","(16, 534), W:176, H:125","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","028(022/045)",,,"026(021/040)","2"
,"57마1398","20181226190613765","C:\Img\2018\12\26\190613765S_1398.jpg","02","67",,"72(72)",,"1","571398","(389, 222), W:247, H:127","GigE 1543846 / 1/500S / Gain 70 /FR 52.0","088(051/179)",,,"122(072/240)","2"
,"09라8623","20181226191852671","C:\Img\2018\12\26\191852671S_8623.jpg","01","66",,"36(36)",,"1","098623","(395, 595), W:265, H:136","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","105(051/226)",,,"098(048/215)","2"
,"09라8623","20181226191857713","C:\Img\2018\12\26\191857713S_8623.jpg","02","65",,"82(76)",,"1","098623","(263, 406), W:261, H:135","GigE 1543846 / 1/500S / Gain 70 /FR 52.0","141(085/245)",,,"135(078/245)","1"
,"22수6928","20181226192924364","C:\Img\2018\12\26\192924364S_6928.jpg","01","98",,"35(35)",,"1","226928","(393, 550), W:359, H:99","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","195(057/240)",,,"189(056/234)","2"
,"22수6928","20181226192929408","C:\Img\2018\12\26\192929408S_6928.jpg","02","80",,"74(74)",,"1","226928","(605, 480), W:313, H:105","GigE 1543846 / 1/500S / Gain 70 /FR 52.0","202(077/250)",,,"205(080/250)","2"
,"64가5407","20181226200500808","C:\Img\2018\12\26\200500808S_5407.jpg","01","123",,"35(34)",,"1","645407","(117, 540), W:215, H:115","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","049(022/069)",,,"048(023/067)","3"
,"64가5407","20181226200507352","C:\Img\2018\12\26\200507352S_5407.jpg","02","95",,"72(72)",,"1","645407","(305, 602), W:245, H:137","GigE 1543846 / 1/500S / Gain 70 /FR 52.0","162(073/246)",,,"152(067/234)","2"
,"06조7082","20181226204825376","C:\Img\2018\12\26\204825376S_7082.jpg","01","116",,"34(33)",,"1","067082","(103, 532), W:221, H:113","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","052(030/073)",,,"044(028/064)","1"
,"06조7082","20181226204828329","C:\Img\2018\12\26\204828329S_7082.jpg","02","99",,"73(72)",,"1","067082","(191, 412), W:213, H:109","GigE 1543846 / 1/500S / Gain 70 /FR 52.0","203(084/247)",,,"160(072/192)","1"
,"38더5525","20181227011708482","C:\Img\2018\12\27\011708482S_5525.jpg","01","79",,"34(34)","5","1","385525","(191, 532), W:235, H:115","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","058(025/090)",,,"058(025/090)","2"
,"38마5525","20181227011717800","C:\Img\2018\12\27\011717800S_5525.jpg","02","88",,"73(73)",,"1","385525","(223, 350), W:329, H:113","GigE 1543846 / 1/500S / Gain 70 /FR 52.0","177(057/250)",,,"174(056/249)","2"
,"04서1303","20181227081759034","C:\Img\2018\12\27\081759034S_1303.jpg","01","65",,"39(23)",,"1","041303","(491, 372), W:257, H:143","GigE 1393756 / 1/1500S / Gain 70 /FR 52.0","105(049/240)",,,"049(026/107)","1"
,"미인식","20181227081805665","C:\Img\2018\12\27\081805665S_XXXX.jpg","02","557",,"82(40)","1","1",,,"GigE 1543846 / 1/1500S / Gain 70 /FR 52.0",,,,,"1"
,"61더3458","20181227082233821","C:\Img\2018\12\27\082233821S_3458.jpg","01","68",,"23(23)",,"1","613458","(395, 528), W:379, H:87","GigE 1393756 / 1/1500S / Gain 70 /FR 52.0","096(039/124)",,,"093(037/119)","2"
,"61더3458","20181227082241733","C:\Img\2018\12\27\082241733S_3458.jpg","02","85",,"39(39)",,"1","613458","(211, 344), W:335, H:117","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","137(053/176)",,,"127(050/163)","2"
,"30로6957","20181227082602306","C:\Img\2018\12\27\082602306S_6957.jpg","01","76",,"27(27)",,"1","306957","(435, 580), W:365, H:107","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","086(032/115)",,,"121(041/164)","2"
,"30로6957","20181227082607397","C:\Img\2018\12\27\082607397S_6957.jpg","02","65",,"54(54)",,"1","306957","(205, 334), W:315, H:107","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","126(048/175)",,,"147(059/205)","2"
,"55소9121","20181227083127059","C:\Img\2018\12\27\083127059S_9121.jpg","01","92",,"35(35)",,"1","559121","(347, 558), W:329, H:103","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","121(037/151)",,,"154(045/193)","2"
,"55소9121","20181227083132384","C:\Img\2018\12\27\083132384S_9121.jpg","02","92",,"56(56)",,"1","559121","(529, 258), W:307, H:87","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","200(063/248)",,,"196(063/242)","2"
,"11거2713","20181227083552031","C:\Img\2018\12\27\083552031S_2713.jpg","01","86",,"35(35)",,"1","112713","(55, 516), W:243, H:111","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","077(041/097)",,,"068(039/089)","2"
,"11거2713","20181227083556187","C:\Img\2018\12\27\083556187S_2713.jpg","02","88",,"53(53)",,"1","112713","(205, 332), W:259, H:95","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","201(089/234)",,,"166(081/194)","2"
,"47더1644","20181227083656679","C:\Img\2018\12\27\083656679S_1644.jpg","01","71",,"35(35)",,"1","471644","(293, 552), W:335, H:99","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","146(042/186)",,,"139(040/178)","2"
,"47더1644","20181227083702677","C:\Img\2018\12\27\083702677S_1644.jpg","02","88",,"54(54)",,"1","471644","(379, 326), W:321, H:95","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","193(064/249)",,,"191(064/247)","2"
,"38마7574","20181227083704384","C:\Img\2018\12\27\083704384S_7574.jpg","01","89",,"40(40)",,"1","387574","(499, 626), W:403, H:89","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","187(051/248)",,,"193(055/250)","2"
,"38마7574","20181227083709629","C:\Img\2018\12\27\083709629S_7574.jpg","02","70",,"56(56)",,"1","387574","(183, 344), W:325, H:113","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","192(066/244)",,,"171(060/221)","2"
,"48버8388","20181227084016606","C:\Img\2018\12\27\084016606S_8388.jpg","01","70",,"41(41)",,"1","488388","(235, 516), W:257, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","112(041/158)",,,"110(042/154)","2"
,"48버8388","20181227084024157","C:\Img\2018\12\27\084024157S_8388.jpg","02","81",,"58(58)",,"1","488388","(291, 324), W:343, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","188(062/248)",,,"186(065/247)","2"
,"64도0270","20181227084433653","C:\Img\2018\12\27\084433653S_0270.jpg","01","93",,"43(43)",,"1","640270","(367, 518), W:375, H:89","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","195(055/248)",,,"193(055/245)","2"
,"64도0270","20181227084440315","C:\Img\2018\12\27\084440315S_0270.jpg","02","60",,"57(57)",,"1","640270","(253, 200), W:345, H:99","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","197(063/248)",,,"189(063/239)","2"
,"12호3764","20181227084443762","C:\Img\2018\12\27\084443762S_3764.jpg","01","85",,"42(41)",,"1","123764","(385, 522), W:289, H:101","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","151(049/194)",,,"147(049/191)","1"
,"12호3764","20181227084449841","C:\Img\2018\12\27\084449841S_3764.jpg","02","97",,"55(55)",,"1","123764","(349, 342), W:325, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","196(064/247)",,,"195(063/247)","2"
,"17오3663","20181227084553459","C:\Img\2018\12\27\084553459S_3663.jpg","01","108",,"41(41)",,"1","173663","(317, 526), W:333, H:99","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","197(058/237)",,,"193(059/233)","2"
,"17오3663","20181227084600411","C:\Img\2018\12\27\084600411S_3663.jpg","02","81",,"54(54)",,"1","173663","(435, 268), W:313, H:93","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","208(069/250)",,,"207(069/250)","2"
,"56부5156","20181227084615137","C:\Img\2018\12\27\084615137S_5156.jpg","01","164",,"42(41)",,"1","565156","(215, 524), W:255, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","105(039/142)",,,"100(038/135)","1"
,"56부5156","20181227084619340","C:\Img\2018\12\27\084619340S_5156.jpg","02","57",,"59(59)",,"1","565156","(159, 600), W:331, H:113","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","178(059/238)",,,"155(056/209)","2"
,"76구2557","20181227084827924","C:\Img\2018\12\27\084827924S_2557.jpg","01","100",,"41(40)",,"1","762557","(187, 474), W:259, H:107","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","101(038/135)",,,"094(036/127)","1"
,"76구2557","20181227084835007","C:\Img\2018\12\27\084835007S_2557.jpg","02","95",,"56(56)",,"1","762557","(653, 218), W:319, H:83","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","192(059/243)",,,"191(060/241)","2"
,"65거8342","20181227084950281","C:\Img\2018\12\27\084950281S_8342.jpg","01","135",,"40(40)",,"1","658342","(59, 544), W:241, H:119","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","086(034/119)",,,"077(032/107)","2"
,"65거8342","20181227084955723","C:\Img\2018\12\27\084955723S_8342.jpg","02","80",,"54(54)",,"1","658342","(93, 356), W:353, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","174(055/233)",,,"158(054/210)","2"
,"51수9830","20181227085240895","C:\Img\2018\12\27\085240895S_9830.jpg","01","110",,"41(40)",,"1","519830","(511, 542), W:377, H:87","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","195(064/249)",,,"192(062/244)","1"
,"51수9830","20181227085246126","C:\Img\2018\12\27\085246126S_9830.jpg","02","68",,"56(56)",,"1","519830","(405, 334), W:319, H:99","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","182(068/245)",,,"180(071/241)","2"
,"17도7059","20181227085448679","C:\Img\2018\12\27\085448679S_7059.jpg","01","66",,"42(42)",,"1","177059","(149, 524), W:269, H:113","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","120(043/157)",,,"114(042/149)","2"
,"17도7059","20181227085453487","C:\Img\2018\12\27\085453487S_7059.jpg","02","56",,"57(57)",,"1","177059","(381, 238), W:335, H:91","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","205(063/251)",,,"203(062/250)","2"
,"63라0553","20181227085454597","C:\Img\2018\12\27\085454597S_0553.jpg","01","77",,"41(40)",,"1","630553","(385, 508), W:335, H:97","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","186(056/236)",,,"182(056/232)","1"
,"63라0553","20181227085459951","C:\Img\2018\12\27\085459951S_0553.jpg","02","75",,"56(56)",,"1","630553","(549, 372), W:329, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","193(067/249)",,,"193(067/248)","2"
,"21루1815","20181227085501087","C:\Img\2018\12\27\085501087S_1815.jpg","01","79",,"44(43)",,"1","211815","(279, 436), W:271, H:105","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","147(058/184)",,,"143(057/180)","1"
,"21루1815","20181227085506755","C:\Img\2018\12\27\085506755S_1815.jpg","02","69",,"60(60)",,"1","211815","(93, 358), W:337, H:101","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","184(064/229)",,,"166(060/205)","2"
,"51저9582","20181227085509738","C:\Img\2018\12\27\085509738S_9582.jpg","01","75",,"41(41)",,"1","519582","(497, 582), W:365, H:105","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","205(067/251)",,,"204(068/250)","2"
,"51저9582","20181227085514822","C:\Img\2018\12\27\085514822S_9582.jpg","02","85",,"55(55)",,"1","519582","(169, 602), W:333, H:119","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","165(075/231)",,,"155(071/210)","2"
,"56서7479","20181227085717410","C:\Img\2018\12\27\085717410S_7479.jpg","01","84",,"43(42)",,"1","567479","(437, 572), W:343, H:97","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","188(061/237)",,,"183(060/231)","1"
,"56서7479","20181227085723961","C:\Img\2018\12\27\085723961S_7479.jpg","02","88",,"56(56)",,"1","567479","(495, 244), W:331, H:91","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","201(069/250)",,,"200(069/249)","2"
,"64러0345","20181227085725308","C:\Img\2018\12\27\085725308S_0345.jpg","01","94",,"42(41)",,"1","640345","(505, 546), W:333, H:91","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","193(056/243)",,,"189(055/239)","1"
,"64러0345","20181227085731732","C:\Img\2018\12\27\085731732S_0345.jpg","02","91",,"54(54)",,"1","640345","(417, 372), W:331, H:99","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","188(059/249)",,,"189(061/248)","2"
,"41러3489","20181227085737450","C:\Img\2018\12\27\085737450S_3489.jpg","01","94",,"43(42)",,"1","413489","(325, 524), W:329, H:97","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","162(052/214)",,,"156(051/208)","1"
,"41러3489","20181227085744769","C:\Img\2018\12\27\085744769S_3489.jpg","02","87",,"53(53)",,"1","413489","(409, 252), W:245, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","190(061/247)",,,"188(060/246)","2"
,"61더3178","20181227090055320","C:\Img\2018\12\27\090055320S_3178.jpg","01","104",,"42(42)",,"1","613178","(401, 542), W:395, H:87","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","205(065/251)",,,"203(062/251)","2"
,"61더3178","20181227090102934","C:\Img\2018\12\27\090102934S_3178.jpg","02","99",,"61(61)",,"1","613178","(529, 342), W:321, H:89","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","206(073/251)",,,"207(073/250)","2"
,"61저2968","20181227090217291","C:\Img\2018\12\27\090217291S_2968.jpg","01","103",,"40(33)",,"1","612968","(301, 534), W:337, H:97","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","180(050/230)",,,"145(043/188)","1"
,"61저2968","20181227090223150","C:\Img\2018\12\27\090223150S_2968.jpg","02","80",,"56(56)",,"1","612968","(277, 348), W:337, H:101","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","188(064/249)",,,"182(065/240)","2"
,"41우1793","20181227090539703","C:\Img\2018\12\27\090539703S_1793.jpg","01","111",,"45(45)",,"1","411793","(425, 544), W:329, H:97","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","184(052/226)",,,"198(058/241)","2"
,"41우1793","20181227090545080","C:\Img\2018\12\27\090545080S_1793.jpg","02","75",,"60(60)",,"1","411793","(233, 266), W:319, H:99","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","192(066/247)",,,"178(065/227)","2"
,"48러9190","20181227090621745","C:\Img\2018\12\27\090621745S_9190.jpg","01","104",,"43(42)",,"1","489190","(217, 496), W:235, H:113","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","106(040/149)",,,"103(040/144)","1"
,"48러9190","20181227090629225","C:\Img\2018\12\27\090629225S_9190.jpg","02","70",,"56(56)",,"1","489190","(415, 344), W:327, H:101","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","191(061/250)",,,"189(061/250)","2"
,"17구0727","20181227090809646","C:\Img\2018\12\27\090809646S_0727.jpg","01","89",,"47(45)",,"1","170727","(227, 506), W:231, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","118(050/148)",,,"115(049/144)","1"
,"17구0727","20181227090815605","C:\Img\2018\12\27\090815605S_0727.jpg","02","57",,"61(61)",,"1","170727","(291, 400), W:249, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","214(071/251)",,,"210(069/250)","2"
,"69다8009","20181227090837320","C:\Img\2018\12\27\090837320S_8009.jpg","01","105",,"45(44)",,"1","698009","(459, 512), W:343, H:101","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","198(059/250)",,,"197(059/250)","1"
,"69다8009","20181227090842696","C:\Img\2018\12\27\090842696S_8009.jpg","02","118",,"60(60)",,"1","698009","(187, 280), W:335, H:107","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","186(069/249)",,,"178(066/242)","2"
,"43하8486","20181227091100395","C:\Img\2018\12\27\091100395S_8486.jpg","01","95",,"47(45)",,"1","438486","(235, 498), W:267, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","133(046/186)",,,"128(045/179)","1"
,"43하8486","20181227091104588","C:\Img\2018\12\27\091104588S_8486.jpg","02","65",,"67(67)",,"1","438486","(67, 614), W:341, H:113","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","176(066/236)",,,"162(064/217)","2"
,"59하0242","20181227091442957","C:\Img\2018\12\27\091442957S_0242.jpg","01","99",,"48(46)",,"1","590242","(149, 520), W:231, H:109","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","097(035/136)",,,"090(033/128)","1"
,"59하0242","20181227091450036","C:\Img\2018\12\27\091450036S_0242.jpg","02","115",,"58(58)",,"1","590242","(349, 392), W:331, H:111","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","188(058/250)",,,"188(059/249)","2"
,"57주3441","20181227091611200","C:\Img\2018\12\27\091611200S_3441.jpg","01","100",,"48(47)",,"1","573441","(289, 486), W:281, H:105","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","164(050/214)",,,"161(050/210)","1"
,"57주3441","20181227091617939","C:\Img\2018\12\27\091617939S_3441.jpg","02","72",,"65(65)",,"1","573441","(83, 338), W:337, H:101","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","180(064/231)",,,"168(063/212)","2"
,"57나3504","20181227091714588","C:\Img\2018\12\27\091714588S_3504.jpg","01","69",,"52(49)",,"1","573504","(357, 553), W:241, H:130","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","098(065/187)",,,"094(063/180)","1"
,"57나3504","20181227091720271","C:\Img\2018\12\27\091720271S_3504.jpg","02","63",,"68(65)",,"1","573504","(385, 445), W:265, H:128","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","132(083/242)",,,"128(081/237)","1"
,"32우1345","20181227092512352","C:\Img\2018\12\27\092512352S_1345.jpg","01","106",,"49(46)",,"1","321345","(441, 546), W:343, H:101","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","202(057/251)",,,"201(059/251)","1"
,"32우1345","20181227092518899","C:\Img\2018\12\27\092518899S_1345.jpg","02","77",,"73(73)",,"1","321345","(97, 370), W:357, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","199(072/251)",,,"200(073/250)","2"
,"05저6648","20181227092557845","C:\Img\2018\12\27\092557845S_6648.jpg","01","89",,"52(42)",,"1","056648","(419, 514), W:371, H:87","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","194(054/250)",,,"190(050/249)","1"
,"05저6648","20181227092604383","C:\Img\2018\12\27\092604383S_6648.jpg","02","75",,"71(71)",,"1","056648","(383, 358), W:335, H:95","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","201(070/251)",,,"202(073/251)","2"
,"67노9996","20181227092605957","C:\Img\2018\12\27\092605957S_9996.jpg","01","85",,"46(44)",,"1","679996","(635, 524), W:389, H:85","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","207(078/251)",,,"208(078/251)","1"
,"67노9996","20181227092612004","C:\Img\2018\12\27\092612004S_9996.jpg","02","61",,"73(57)",,"1","679996","(417, 380), W:263, H:95","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","219(096/252)",,,"206(081/249)","1"
,"57다1228","20181227092808439","C:\Img\2018\12\27\092808439S_1228.jpg","01","128",,"46(34)",,"1","571228","(247, 525), W:179, H:124","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","061(042/102)",,,"044(032/071)","1"
,"57다1228","20181227092813468","C:\Img\2018\12\27\092813468S_1228.jpg","02","71",,"57(57)",,"1","571228","(265, 374), W:243, H:125","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","112(064/214)",,,"100(059/187)","2"
,"10러0148","20181227092929437","C:\Img\2018\12\27\092929437S_0148.jpg","01","67",,"33(32)",,"1","100148","(475, 502), W:377, H:89","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","177(046/233)",,,"170(045/227)","1"
,"10러0148","20181227092938340","C:\Img\2018\12\27\092938340S_0148.jpg","02","87",,"53(53)",,"1","100148","(247, 344), W:339, H:101","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","185(060/244)",,,"180(061/237)","2"
,"94구7191","20181227092940362","C:\Img\2018\12\27\092940362S_7191.jpg","01","47",,"34(34)",,"1","947191","(661, 447), W:285, H:144","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","096(060/231)",,,"098(061/236)","2"
,"94구7191","20181227092948545","C:\Img\2018\12\27\092948545S_7191.jpg","02","330",,"50(50)",,"1","947191","(557, 582), W:247, H:155","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","073(056/140)",,,"072(055/140)","3"
